B2;L’Ikebana après Hiroshima;Oshikawa & Gorham;http://editions-b2.com/les-livres/46-l-ikebana-apres-hiroshima.html;Fac-similé;B2_29;1,2;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation : Ianis Combes;15,00 €;227;https://volumes.lu/227
B2;L’odyssée de l’espace IBM;John Harwood;http://editions-b2.com/home/67-l-odyssee-de-l-espace-ibm.html;Design;B2_32;1,3;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation : Ianis Combes;13,00 €;229;https://volumes.lu/229
B2;La pelouse américaine en guerre;Beatriz Colomina;http://editions-b2.com/les-livres/20-la-pelouse-americaine-en-guerre-de-pearl-harbor-a-la-crise-des-missiles-1941-1961-beatriz-colomina.html;Société;B2_06;0,99;10;15;Conception graphique : Fabien Labeyrie, Geoffroy Pithon, Aurélien Thibaudeau;9,00 €;255;https://volumes.lu/255
B2;La politique du bulldozer;Léopold Lambert;http://editions-b2.com/les-livres/56-la-politique-du-bulldozer.html;Territoires;B2_15;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation : Sarah Vadé;10,00 €;258;https://volumes.lu/258
B2;Le Lightning field;James Nisbet;http://editions-b2.com/recherche?controller=search&orderby=position&orderway=desc&search_query=Lightning&submit=ok;Territoires;B2_25;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Lionel Catelan;12,00 €;292;https://volumes.lu/292
B2;Le meilleur des deux mondes;Jay Swayze;http://editions-b2.com/les-livres/12-le-meilleur-des-deux-mondes-maisons-et-jardins-souterrains-jay-swayze.html;Design;B2_09;1,3;10;15;Conception graphique : Fabien Labeyrie, Geoffroy Pithon, Aurélien Thibaudeau;14,00 €;297;https://volumes.lu/297
B2;Le Pentagone;Alfred Goldberg;http://editions-b2.com/les-livres/37-alfred-goldberg.html;Société;B2_16;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Lionel Catelan;13,00 €;305;https://volumes.lu/305
B2;Le Prix de Rome;Elisabeth Essaïan;http://editions-b2.com/les-livres/14-le-prix-de-rome-le-grand-tour-des-architectes-sovietiques-sous-mussolini-elisabeth-essaian.html;Patrimoine;B2_17;0,99;10;15;Conception graphique : Fabien Labeyrie, Geoffroy Pithon, Aurélien Thibaudeau;11,00 €;307;https://volumes.lu/307
B2;Les fleurs de verre;Paul Scheerbart;http://editions-b2.com/les-livres/48-les-fleurs-de-verre.html;Fac-similé;B2_04;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation : Axel Pelletanche Thévenart;13,00 €;327;https://volumes.lu/327
B2;Les murs du son;Carlotta Daro;http://editions-b2.com/les-livres/45-les-murs-du-son.html;Patrimoine;B2_00;1,1;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Lionel Catelan;13,00 €;333;https://volumes.lu/333
B2;Les nouveaux ghettos du gotha;Boris Veblen;http://editions-b2.com/les-livres/26-les-nouveaux-ghettos-du-gotha-chronique-d-un-quinquennat-francais-et-d-une-crise-mondiale-2007-2012-boris-veblen.html;Actualités;B2_31;0,99;10;15;Conception graphique : Fabien Labeyrie, Geoffroy Pithon, Aurélien Thibaudeau;9,00 €;334;https://volumes.lu/334
B2;Les totems de l’atome;Claude Parent;http://editions-b2.com/les-livres/35-les-totems-de-l-atome.html;Flashback;B2_12;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation : Ianis Combes;12,00 €;339;https://volumes.lu/339
B2;Mille arbres;Su Fujimoto & Oxo;http://editions-b2.com/les-livres/61-mille-arbres.html;Conférences;B2_01;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Ianis Combes;8,00 €;371;https://volumes.lu/371
B2;Mini-manuel du guérillero urbain;Carlos Marighhella;http://editions-b2.com/les-livres/31-mini-manuel-du-guerillero-urbain.html;Contre-cultures;B2_24;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Lionel Catelan;9,00 €;373;https://volumes.lu/373
B2;Paris CDG-1;Paul Andreu & Nathalie Roseau;http://editions-b2.com/les-livres/32-paris-cdg-1.html;Flashback;B2_27;1,4;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Pierre Pautler;15,00 €;414;https://volumes.lu/414
B2;Pour un maniérisme critique;Trix & Robert Haussmann;http://editions-b2.com/les-livres/29-trix-robert-haussmann.html;Design;B2_02;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation : Sarah Vadé;10,00 €;439;https://volumes.lu/439
B2;Prince Jean 1;Jean-Louis Violeau;http://editions-b2.com/les-livres/42-prince-jean-i.html;Société;B2_18;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Lionel Catelan;10,00 €;442;https://volumes.lu/442
B2;Prince Jean 2;Jean-Louis Violeau;http://editions-b2.com/les-livres/43-prince-jean-ii.html;Société;B2_19;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Lionel Catelan;10,00 €;443;https://volumes.lu/443
B2;Projet de globe terrestre au 100.000e;Elisée Reclus;http://editions-b2.com/les-livres/23-projet-de-globe-terrestre-au-100000e-elisee-reclus.html;Territoires;B2_11;0,99;10;15;Conception graphique : Fabien Labeyrie, Geoffroy Pithon, Aurélien Thibaudeau;10,00 €;446;https://volumes.lu/446
B2;Recosmiser la Terre;Augustin Berque;http://editions-b2.com/home/75-recosmiser-la-terre.html;Conférences;B2_21;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Ianis Combes;9,00 €;460;https://volumes.lu/460
B2;REM;Jean-Louis Violeau;http://editions-b2.com/les-livres/34-rem.html;Contre-cultures;B2_03;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation : Ianis Combes;11,00 €;463;https://volumes.lu/463
B2;Rem Koolhaas en France 1;Paul Bouet ¶“Club B2” — hors commerce;http://editions-b2.com/;Club-B2;B2_22;1,2;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Pierre Pautler;0,00 €;464;https://volumes.lu/464
B2;Rem Koolhaas en France 2;Paul Bouet ¶“Club B2” — hors commerce;http://editions-b2.com/;Club-B2;B2_23;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Pierre Pautler;0,00 €;465;https://volumes.lu/465
B2;Un flagship art déco?;Boris Veblen;http://editions-b2.com/les-livres/4-un-flagship-art-deco.html;Actualités;B2_26;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation : Ianis Combes;10,00 €;556;https://volumes.lu/556
B42;Civic City;Sous la direction de Jesko Fezer & Matthias Görlich;https://editions-b42.com/produit/civic-city-notes-pour-le-design-dune-ville-sociale/;;B42_03;1,8;11,5;19;Design graphique : Studio Görlich;24,00 €;71;https://volumes.lu/71
B42;Free ride;Raphaël Zarka;https://editions-b42.com/produit/free-ride/;;B42_04;0,9;13;20,7;Design graphique : deValence;18,00 €;159;https://volumes.lu/159
B42;Le Monde comme projet;Otl Aicher;https://editions-b42.com/produit/le-monde-comme-projet/;;B42_05;1,7;13,3;20,7;Design graphique : deValence;25,00 €;298;https://volumes.lu/298
B42;Devenir expert du Rakugaki;Texte et maquette de Bunpei Yorifuji;https://editions-b42.com/produit/devenir-un-expert-du-rakugaki/;;B42_02;1,8;14,7;16,7;Design graphique : Bunpei Ginza;20,00 €;118;https://volumes.lu/118
B42;La vie merveilleuse des éléments;illustrations de Bunpei Yorifuji;https://editions-b42.com/produit/la-vie-merveilleuse-des-elements/;;B42_01;2,3;14,7;17,5;Design graphique : Bunpei Ginza;24,00 €;268;https://volumes.lu/268
B42;L’abécédaire d’un typographe;Jost Hochuli;https://editions-b42.com/produit/abecedaire-dun-typographe/;;B42_12;0,7;15;23,4;Design graphique : Jost Hochuli;22,00 €;205;https://volumes.lu/205
B42;Ramper, dédoubler;Sous la direction de Mathieu K. Abonnenc, Lotte Arndt & Catalina Lozano;https://editions-b42.com/produit/ramper-dedoubler/;;B42_06;2,5;15;22;Design graphique : deValence;24,00 €;455;https://volumes.lu/455
B42;L’idée de confort, une anthologie;Sous la direction de Tony Côme & Juliette Pollet;https://editions-b42.com/produit/lidee-de-confort-une-anthologie/;;B42_07;2,3;16,1;24,3;Design graphique : deValence;25,00 €;213;https://volumes.lu/213
B42;Pendant la lecture;Gerard Unger;https://editions-b42.com/produit/pendant-la-lecture/;;B42_08;1,8;16,1;23,5;Design graphique : Gerard Unger;26,00 €;419;https://volumes.lu/419
B42;A book from deValence;Raphaël Zarka, Robin Kinross, Victor Guégan, Christophe Gallois;https://editions-b42.com/produit/a-book-from-devalence/;;B42_10;1,7;16,3;24;Design graphique : deValence;24,00 €;9;https://volumes.lu/9
B42;Études sur le collectif Grapus, 1970-1990…;Sous la direction de Catherine de Smet & Béatrice Fraenkel;https://editions-b42.com/produit/etudes-sur-le-collectif-grapus-1970-1990/;;B42_11;1,3;16,5;24;Design graphique : Hugo Calonnec, Geoffrey Carpentier, Julie Ducarne, Jeanne Hubert, Élise Kasztelan, Marion L’Helguen, Pierre Martel, Malou Messien, Léa Michel, Léa Pradine, Guillaume Touillet, Marielle Voisine, Kévin Donnot, Isabelle Jégo;22,00 €;146;https://volumes.lu/146
B42;L’Institut de l’environnement : un école décloisonnée;Tony Côme;https://editions-b42.com/produit/linstitut-de-lenvironnement-une-ecole-decloisonnee/;;B42_09;1,8;16,6;23,5;Design graphique : deValence;24,00 €;215;https://volumes.lu/215
B42;Concevoir à grande échelle;Mathieu Mercuriali;https://editions-b42.com/produit/concevoir-a-grande-echelle/;;B42_14;1,4;19;26,8;Design graphique : deValence;24,00 €;86;https://volumes.lu/86
B42;Riding Modern Art;Raphaël Zarka;https://editions-b42.com/produit/riding-modern-art/;;B42_13;1,2;21,5;30;Design graphique : deValence;22,00 €;468;https://volumes.lu/468
B42;Design graphique, les formes de l’histoire;Sous la direction de Catherine de Smet;https://editions-b42.com/produit/design-graphique-les-formes-de-lhistoire/;;B42_15;1,6;24,5;27;Design graphique : Philippe Millot, André Baldinger;26,00 €;123;https://volumes.lu/123
Bookworks;Auras and Levitations Homage to Yves Klein;Susan Hiller;https://bookworks.org.uk/node/1561;;Bkw_02;0,9;7,7;11;Design graphique : Jen Wu;15,00 €;32;https://volumes.lu/32
Bookworks;3 Communiqués;Alun Rowlands;https://www.bookworks.org.uk/node/129;;Bkw_01;1,6;12;18,5;Design graphique : Secondary Modern;13,60 €;4;https://volumes.lu/4
Bookworks;After The Night;Everyone Agrees;https://www.bookworks.org.uk/node/1767;;Bkw_03;1;14;19;Design graphique : Erik Hartin;12,00 €;20;https://volumes.lu/20
Bookworks;Proximity Machine;Rosalind Nashashibi;https://www.bookworks.org.uk/node/126;;Bkw_00;0,7;16,5;23;Design graphique : Sara De Bondt;14,72 €;449;https://volumes.lu/449
Bookworks;The Unspeakable Freedom Device;Jennet Thomas;https://www.bookworks.org.uk/node/1849;;Bkw_04;1,3;16,7;22,9;Design graphique : Modern Activity;14,50 €;529;https://volumes.lu/529
Bookworks;Faker Drinker Soldier Heiress;Clunie Reid;https://www.bookworks.org.uk/node/157;;Bkw_05;0,5;21,5;28,7;Design graphique : Cameron Leadbetter;22,00 €;149;https://volumes.lu/149
Browns Editions;The Hen House;Jonathan Ellery;http://brownseditions.com/product/the-hen-house-jonathan-ellery/;;Bro_03;0,5;19;27,5;Design graphique : Ellery;34,00 €;516;https://volumes.lu/516
Browns Editions;Mergers and Acquisitions Tenugui/ Catalogue;Jonathan Ellery;http://brownseditions.com/product/mergers-and-acquisitions-tenugui-catalogue/;;Bro_01;0,7;19,5;25;Design graphique : Ellery/Browns;28,40 €;365;https://volumes.lu/365
Browns Editions;In and Out;Jonathan Ellery;http://brownseditions.com/product/in-and-out/;;Bro_02;2,2;20,3;24;Design graphique : Ellery;56,90 €;183;https://volumes.lu/183
Browns Editions;Populism;Jonathan Ellery;http://brownseditions.com/product/populism/;;Bro_05;5,3;20,8;27,4;Design graphique : Ellery;47,60 €;436;https://volumes.lu/436
Browns Editions;136 Points of Reference;Jonathan Ellery;http://brownseditions.com/product/id-136-points-of-reference/;;Bro_04;2,1;21;24;Design graphique : Ellery/Browns;57,00 €;2;https://volumes.lu/2
Browns Editions;A Bewildered Herd;Jonathan Ellery;http://brownseditions.com/product/a-bewildered-herd/;;Bro_00;0,8;24,4;34;Design graphique : Ellery/Browns;51,20 €;7;https://volumes.lu/7
Dilecta;Bruno Pélassy;Bruno Pélassy ¶texte : Marie Canet;http://www.editions-dilecta.com/fr/livres/321-bruno-pelassy-9791090490703.html;;Dil_01;1;12,5;20;Design graphique : ‎Fanette Mellier;20,00 €;53;https://volumes.lu/53
Dilecta;Invisibles 2007-2013 ¶Journal de l’œuvre;Arnaud Théval;http://www.editions-dilecta.com/fr/livres/292-invisibles-2007-2013-journal-de-l-oeuvre-9791090490406.html;;Dil_02;1,6;16,5;24,1;Design graphique : Emilie Rigaud;25,00 €;186;https://volumes.lu/186
Dilecta;Cellule516;Absalon;http://www.editions-dilecta.com/fr/livres/293-cellule-516-9791090490512.html;;Dil_04;0,6;17;22,7;Design graphique : Grégoire Romanet;20,00 €;66;https://volumes.lu/66
Dilecta;Yves Klein Germany;Yves Klein;http://www.editions-dilecta.com/fr/livres/481-yves-klein-germany-9791090490598.html;;Dil_09;3,3;17,5;24,7;Design graphique : Grégoire Romanet;35,00 €;580;https://volumes.lu/580
Dilecta;La Villette en Suites;Felice Varini;http://www.editions-dilecta.com/fr/livres/330-la-villette-en-suites.html;;Dil_08;3,2;18,1;24;Design graphique : Marie de Crécy & Mélanie Gautry;25,00 €;270;https://volumes.lu/270
Dilecta;Anish Kapoor;Anish Kapoor;http://www.editions-dilecta.com/fr/livres/148-anish-kapoor.html;;Dil_07;1,6;20;27;Design graphique : Fannette Mellier;39,00 €;25;https://volumes.lu/25
Dilecta;Roman Signer;Roman Signer;http://www.editions-dilecta.com/fr/livres/244-roman-signer.html;;Dil_05;1;21;28;Design graphique : Grégoire Romanet;24,00 €;471;https://volumes.lu/471
Dilecta;Rémi Groussin;Rémi Groussin;http://www.editions-dilecta.com/fr/catalogues/315-remi-groussin.html;;Dil_00;1,2;21,8;30;Design graphique : Syndicat;15,00 €;466;https://volumes.lu/466
Dilecta;Joseph et moi;texte de Patrick Mauriès;http://www.editions-dilecta.com/fr/livres/195-joseph-et-moi.html;;Dil_03;1,2;22;22;;15,00 €;198;https://volumes.lu/198
Dilecta;Taboo;Morgane Tschiember;http://www.editions-dilecta.com/fr/livres/326-taboo-9791090490642.html;;Dil_06;2,3;22,4;32,5;Design graphique : Alaric Garnier avec l’aide de Nicolas Guy & Benoît Canaud;35,00 €;507;https://volumes.lu/507
Éditions 205;Tout le monde connaît Roger Excoffon;Textes de Alan Marshall, Tony Simoes Relvas, Thierry Chancogne;http://editions205.fr/tout-le-monde-connait-roger-excoffon_article_f.html;;205_05;1;14;19,5;Design graphique : Extrafine;15,00 €;539;https://volumes.lu/539
Éditions 205;La BF15 2015-2004 ¶Catalogue rétrospectif;Textes de Perrine Lacroix et François Quintin ¶Photos de Zoé Chambert & Juliette Treillet;https://www.editions205.fr/la-bf15-2015-2004_article_f.html;;205_02;2,1;16,1;22,5;Design graphique : Bureau 205 (aidé de Thomas Hagus et Nicolas Guy);20,00 €;233;https://volumes.lu/233
Éditions 205;Attentats rhétoristes;Préface de Jean-Benoît Dunckel ¶Photos de Zoé Chambert & Juliette Treillet;http://editions205.fr/attentats-rhetoristes_article_f.html;;205_08;1,8;17;23;Design graphique : Bureau 205;15,00 €;28;https://volumes.lu/28
Éditions 205;Un musée, un logotype;Bureau 205;http://editions205.fr/un-musee-un-logotype_article_f.html;;205_06;0,6;17;23;Design graphique : Bureau 205;15,00 €;559;https://volumes.lu/559
Éditions 205;AFAA, 10 ans d’architecture;AFAA;http://editions205.fr/afaa-10-ans-d-architecture_article_f.html;;205_01;1,2;17,5;23,3;Design graphique : Bureau 205 – Damien Gautier & Quentin Margat;24,50 €;19;https://volumes.lu/19
Éditions 205;Picturodrome;Johann Rivat ¶Textes de Judicaël Lavrador et Charlotte Poisson;http://editions205.fr/johann-rivat-picturodrome_article_f.html;;205_07;1,8;21,6;25,5;Design graphique : Bureau 205;20,00 €;427;https://volumes.lu/427
Éditions 205;Italia, Dopo la dolce vita;Marco Delogu, Dan Dubowitz, Claude Nori, Bernard Plossu, Gilles Verneret;http://editions205.fr/italia-dopo-la-dolce-vita_article_f.html;Sans-titre;205_04;1;22;16;Design graphique : Bureau 205;17,50 €;187;https://volumes.lu/187
Éditions 205;Le dernier homme;Johann Rivat ¶Texte de Marc Desgrandchamps, traduit par Sira Luthardt;http://editions205.fr/le-dernier-homme-johann-rivat_article_f.html;;205_03;1,3;23,5;32;Design graphique : Bureau 205 avec l’aide de Robyn Johnson;20,00 €;280;https://volumes.lu/280
