B2;Le Pentagone;Alfred Goldberg;http://editions-b2.com/les-livres/37-alfred-goldberg.html;Société;B2_16;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Lionel Catelan;13,00 €;305;https://volumes.lu/305;rgb(0, 0, 0)
B2;Le Prix de Rome;Elisabeth Essaïan;http://editions-b2.com/les-livres/14-le-prix-de-rome-le-grand-tour-des-architectes-sovietiques-sous-mussolini-elisabeth-essaian.html;Patrimoine;B2_17;0,99;10;15;Conception graphique : Fabien Labeyrie, Geoffroy Pithon, Aurélien Thibaudeau;11,00 €;307;https://volumes.lu/307;rgb(219, 29, 93)
B2;Les fleurs de verre;Paul Scheerbart;http://editions-b2.com/les-livres/48-les-fleurs-de-verre.html;Fac-similé;B2_04;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation : Axel Pelletanche Thévenart;13,00 €;327;https://volumes.lu/327;rgb(16, 9, 16)
B2;Les murs du son;Carlotta Daro;http://editions-b2.com/les-livres/45-les-murs-du-son.html;Patrimoine;B2_00;1,1;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Lionel Catelan;13,00 €;333;https://volumes.lu/333;rgb(232, 46, 95)
B2;Les nouveaux ghettos du gotha;Boris Veblen;http://editions-b2.com/les-livres/26-les-nouveaux-ghettos-du-gotha-chronique-d-un-quinquennat-francais-et-d-une-crise-mondiale-2007-2012-boris-veblen.html;Actualités;B2_31;0,99;10;15;Conception graphique : Fabien Labeyrie, Geoffroy Pithon, Aurélien Thibaudeau;9,00 €;334;https://volumes.lu/334;rgb(215, 55, 19)
B2;Les totems de l’atome;Claude Parent;http://editions-b2.com/les-livres/35-les-totems-de-l-atome.html;Flashback;B2_12;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation : Ianis Combes;12,00 €;339;https://volumes.lu/339;rgb(73, 47, 34)
B2;Mille arbres;Su Fujimoto & Oxo;http://editions-b2.com/les-livres/61-mille-arbres.html;Conférences;B2_01;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Ianis Combes;8,00 €;371;https://volumes.lu/371;rgb(100, 35, 65)
B2;Mini-manuel du guérillero urbain;Carlos Marighhella;http://editions-b2.com/les-livres/31-mini-manuel-du-guerillero-urbain.html;Contre-cultures;B2_24;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Lionel Catelan;9,00 €;373;https://volumes.lu/373;rgb(14, 96, 156)
B2;Paris CDG-1;Paul Andreu & Nathalie Roseau;http://editions-b2.com/les-livres/32-paris-cdg-1.html;Flashback;B2_27;1,4;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation graphique : Pierre Pautler;15,00 €;414;https://volumes.lu/414;rgb(112, 71, 51)
B2;Pour un maniérisme critique;Trix & Robert Haussmann;http://editions-b2.com/les-livres/29-trix-robert-haussmann.html;Design;B2_02;0,99;10;15;Conception graphique : Nikola Jankovic, Pierre Pautler, Florent Pierre, Lionel Catelan, Angelica Ruffier-Holmqvist ¶Réalisation : Sarah Vadé;10,00 €;439;https://volumes.lu/439;rgb(192, 0, 13)
